Year,UNIT_MEASURE,Пол,Старосна доб,Value
2017,Број,Ж,74,7333
2017,Број,Ж,75,7951
2017,Број,Ж,76,8203
2017,Број,Ж,77,8633
2017,Број,Ж,78,7595
2017,Број,Ж,79,7354
2017,Број,Ж,80,6464
2017,Број,Ж,81,5994
2017,Број,Ж,82,5410
2017,Број,Ж,83,4694
2017,Број,Ж,84,3894
2017,Број,Ж,85+,16162
2018,Број,Оба пола,Укупно,2196233
2018,Број,Оба пола,0,18730
2018,Број,Оба пола,1,18949
2018,Број,Оба пола,2,18593
2018,Број,Оба пола,3,19480
2018,Број,Оба пола,4,19675
2018,Број,Оба пола,5,21911
2018,Број,Оба пола,6,22559
2018,Број,Оба пола,7,22558
2018,Број,Оба пола,8,23541
2018,Број,Оба пола,9,23937
2018,Број,Оба пола,10,23770
2018,Број,Оба пола,11,22811
2018,Број,Оба пола,12,22852
2018,Број,Оба пола,13,23020
2018,Број,Оба пола,14,23014
2018,Број,Оба пола,15,23753
2018,Број,Оба пола,16,23891
2018,Број,Оба пола,17,24848
2018,Број,Оба пола,18,25534
2018,Број,Оба пола,19,27008
2018,Број,Оба пола,20,30045
2018,Број,Оба пола,21,34639
2018,Број,Оба пола,22,34747
2018,Број,Оба пола,23,33549
2018,Број,Оба пола,24,26786
2018,Број,Оба пола,25,24991
2018,Број,Оба пола,26,29124
2018,Број,Оба пола,27,31711
2018,Број,Оба пола,28,31474
2018,Број,Оба пола,29,31343
2018,Број,Оба пола,30,32440
2018,Број,Оба пола,31,32044
2018,Број,Оба пола,32,31957
2018,Број,Оба пола,33,32085
2018,Број,Оба пола,34,33143
2018,Број,Оба пола,35,31883
2018,Број,Оба пола,36,31795
2018,Број,Оба пола,37,32216
2018,Број,Оба пола,38,31456
2018,Број,Оба пола,39,31036
2018,Број,Оба пола,40,31061
2018,Број,Оба пола,41,30998
2018,Број,Оба пола,42,31800
2018,Број,Оба пола,43,30800
2018,Број,Оба пола,44,30450
2018,Број,Оба пола,45,30053
2018,Број,Оба пола,46,31199
2018,Број,Оба пола,47,30485
2018,Број,Оба пола,48,29063
2018,Број,Оба пола,49,31188
2018,Број,Оба пола,50,31318
2018,Број,Оба пола,51,32271
2018,Број,Оба пола,52,33096
2018,Број,Оба пола,53,33267
2018,Број,Оба пола,54,33120
2018,Број,Оба пола,55,33272
2018,Број,Оба пола,56,34387
2018,Број,Оба пола,57,33831
2018,Број,Оба пола,58,33190
2018,Број,Оба пола,59,33102
2018,Број,Оба пола,60,31096
2018,Број,Оба пола,61,29295
2018,Број,Оба пола,62,29522
2018,Број,Оба пола,63,29504
2018,Број,Оба пола,64,27948
2018,Број,Оба пола,65,27634
2018,Број,Оба пола,66,24894
2018,Број,Оба пола,67,22292
2018,Број,Оба пола,68,22277
2018,Број,Оба пола,69,21079
2018,Број,Оба пола,70,18292
2018,Број,Оба пола,71,19508
2018,Број,Оба пола,72,14520
2018,Број,Оба пола,73,13154
2018,Број,Оба пола,74,12108
2018,Број,Оба пола,75,11882
2018,Број,Оба пола,76,12866
2018,Број,Оба пола,77,13113
2018,Број,Оба пола,78,13792
2018,Број,Оба пола,79,11940
2018,Број,Оба пола,80,11159
2018,Број,Оба пола,81,9960
2018,Број,Оба пола,82,9205
2018,Број,Оба пола,83,7945
2018,Број,Оба пола,84,6991
2018,Број,Оба пола,85+,27408
2018,Број,M,Укупно,1077981
2018,Број,M,0,9655
2018,Број,M,1,9866
2018,Број,M,2,9509
2018,Број,M,3,9899
2018,Број,M,4,10145
2018,Број,M,5,11217
2018,Број,M,6,11631
2018,Број,M,7,11560
2018,Број,M,8,12129
2018,Број,M,9,12283
2018,Број,M,10,12213
2018,Број,M,11,11784
2018,Број,M,12,11698
2018,Број,M,13,11800
2018,Број,M,14,11834
2018,Број,M,15,12295
2018,Број,M,16,12287
2018,Број,M,17,12721
2018,Број,M,18,13006
2018,Број,M,19,13659
2018,Број,M,20,15366
2018,Број,M,21,17931
2018,Број,M,22,17951
2018,Број,M,23,17114
2018,Број,M,24,13824
2018,Број,M,25,12876
2018,Број,M,26,14632
2018,Број,M,27,16284
2018,Број,M,28,16208
2018,Број,M,29,15996
2018,Број,M,30,16553
2018,Број,M,31,16608
2018,Број,M,32,16375
2018,Број,M,33,16435
2018,Број,M,34,16789
2018,Број,M,35,16205
2018,Број,M,36,16286
2018,Број,M,37,16407
2018,Број,M,38,15876
2018,Број,M,39,15724
2018,Број,M,40,15635
2018,Број,M,41,15530
2018,Број,M,42,15896
2018,Број,M,43,15394
2018,Број,M,44,15052
2018,Број,M,45,14827
2018,Број,M,46,15489
2018,Број,M,47,15146
2018,Број,M,48,14374
2018,Број,M,49,15602
2018,Број,M,50,15415
2018,Број,M,51,15954
2018,Број,M,52,16246
2018,Број,M,53,16262
2018,Број,M,54,16284
2018,Број,M,55,16297
2018,Број,M,56,16634
2018,Број,M,57,16451
2018,Број,M,58,15929
2018,Број,M,59,16142
2018,Број,M,60,14682
2018,Број,M,61,14117
2018,Број,M,62,14163
2018,Број,M,63,13887
2018,Број,M,64,13315
2018,Број,M,65,12837
2018,Број,M,66,11361
2018,Број,M,67,10111
2018,Број,M,68,9978
2018,Број,M,69,9470
2018,Број,M,70,7834
2018,Број,M,71,8597
2018,Број,M,72,6320
2018,Број,M,73,5585
2018,Број,M,74,5202
2018,Број,M,75,4853
2018,Број,M,76,5289
2018,Број,M,77,5297
2018,Број,M,78,5633
2018,Број,M,79,4820
2018,Број,M,80,4285
2018,Број,M,81,3950
2018,Број,M,82,3681
2018,Број,M,83,2989
2018,Број,M,84,2744
2018,Број,M,85+,9791
2018,Број,Ж,Укупно,1118252
2018,Број,Ж,0,9075
2018,Број,Ж,1,9083
2018,Број,Ж,2,9084
2018,Број,Ж,3,9581
2018,Број,Ж,4,9530
2018,Број,Ж,5,10694
2018,Број,Ж,6,10928
2018,Број,Ж,7,10998
2018,Број,Ж,8,11412
2018,Број,Ж,9,11654
2018,Број,Ж,10,11557
2018,Број,Ж,11,11027
2018,Број,Ж,12,11154
2018,Број,Ж,13,11220
2018,Број,Ж,14,11180
2018,Број,Ж,15,11458
2018,Број,Ж,16,11604
2018,Број,Ж,17,12127
2018,Број,Ж,18,12528
2018,Број,Ж,19,13349
2018,Број,Ж,20,14679
2018,Број,Ж,21,16708
2018,Број,Ж,22,16796
2018,Број,Ж,23,16435
2018,Број,Ж,24,12962
2018,Број,Ж,25,12115
2018,Број,Ж,26,14492
2018,Број,Ж,27,15427
2018,Број,Ж,28,15266
2018,Број,Ж,29,15347
2018,Број,Ж,30,15887
2018,Број,Ж,31,15436
2018,Број,Ж,32,15582
2018,Број,Ж,33,15650
2018,Број,Ж,34,16354
2018,Број,Ж,35,15678
2018,Број,Ж,36,15509
2018,Број,Ж,37,15809
2018,Број,Ж,38,15580
2018,Број,Ж,39,15312
2018,Број,Ж,40,15426
2018,Број,Ж,41,15468
2018,Број,Ж,42,15904
2018,Број,Ж,43,15406
2018,Број,Ж,44,15398
2018,Број,Ж,45,15226
2018,Број,Ж,46,15710
2018,Број,Ж,47,15339
2018,Број,Ж,48,14689
2018,Број,Ж,49,15586
2018,Број,Ж,50,15903
2018,Број,Ж,51,16317
2018,Број,Ж,52,16850
2018,Број,Ж,53,17005
2018,Број,Ж,54,16836
2018,Број,Ж,55,16975
2018,Број,Ж,56,17753
2018,Број,Ж,57,17380
2018,Број,Ж,58,17261
2018,Број,Ж,59,16960
2018,Број,Ж,60,16414
2018,Број,Ж,61,15178
2018,Број,Ж,62,15359
2018,Број,Ж,63,15617
2018,Број,Ж,64,14633
2018,Број,Ж,65,14797
2018,Број,Ж,66,13533
2018,Број,Ж,67,12181
2018,Број,Ж,68,12299
2018,Број,Ж,69,11609
2018,Број,Ж,70,10458
2018,Број,Ж,71,10911
2018,Број,Ж,72,8200
2018,Број,Ж,73,7569
2018,Број,Ж,74,6906
2018,Број,Ж,75,7029
2018,Број,Ж,76,7577
2018,Број,Ж,77,7816
2018,Број,Ж,78,8159
2018,Број,Ж,79,7120
2018,Број,Ж,80,6874
2018,Број,Ж,81,6010
2018,Број,Ж,82,5524
2018,Број,Ж,83,4956
2018,Број,Ж,84,4247
2018,Број,Ж,85+,17617
2019,Број,Оба пола,Укупно,2190098
2019,Број,Оба пола,0,17983
2019,Број,Оба пола,1,18722
2019,Број,Оба пола,2,18919
2019,Број,Оба пола,3,18575
2019,Број,Оба пола,4,19473
2019,Број,Оба пола,5,19656
2019,Број,Оба пола,6,21901
2019,Број,Оба пола,7,22546
2019,Број,Оба пола,8,22559
2019,Број,Оба пола,9,23538
2019,Број,Оба пола,10,23925
2019,Број,Оба пола,11,23753
2019,Број,Оба пола,12,22797
2019,Број,Оба пола,13,22842
2019,Број,Оба пола,14,22995
2019,Број,Оба пола,15,22997
2019,Број,Оба пола,16,23729
2019,Број,Оба пола,17,23857
2019,Број,Оба пола,18,24745
2019,Број,Оба пола,19,25431
2019,Број,Оба пола,20,26927
2019,Број,Оба пола,21,29969
2019,Број,Оба пола,22,34586
2019,Број,Оба пола,23,34676
2019,Број,Оба пола,24,33496
2019,Број,Оба пола,25,26722
2019,Број,Оба пола,26,24928
2019,Број,Оба пола,27,29053
2019,Број,Оба пола,28,31634
2019,Број,Оба пола,29,31407
2019,Број,Оба пола,30,31262
2019,Број,Оба пола,31,32344
2019,Број,Оба пола,32,31939
2019,Број,Оба пола,33,31864
2019,Број,Оба пола,34,31947
2019,Број,Оба пола,35,33057
2019,Број,Оба пола,36,31760
2019,Број,Оба пола,37,31675
2019,Број,Оба пола,38,32108
2019,Број,Оба пола,39,31356
2019,Број,Оба пола,40,30952
2019,Број,Оба пола,41,30958
2019,Број,Оба пола,42,30896
2019,Број,Оба пола,43,31691
2019,Број,Оба пола,44,30719
2019,Број,Оба пола,45,30375
2019,Број,Оба пола,46,29948
2019,Број,Оба пола,47,31102
2019,Број,Оба пола,48,30377
2019,Број,Оба пола,49,28917
2019,Број,Оба пола,50,31074
2019,Број,Оба пола,51,31205
2019,Број,Оба пола,52,32093
2019,Број,Оба пола,53,32923
2019,Број,Оба пола,54,33065
2019,Број,Оба пола,55,32939
2019,Број,Оба пола,56,33056
2019,Број,Оба пола,57,34120
2019,Број,Оба пола,58,33545
2019,Број,Оба пола,59,32895
2019,Број,Оба пола,60,32772
2019,Број,Оба пола,61,30746
2019,Број,Оба пола,62,28897
2019,Број,Оба пола,63,29125
2019,Број,Оба пола,64,29035
2019,Број,Оба пола,65,27464
2019,Број,Оба пола,66,27135
2019,Број,Оба пола,67,24436
2019,Број,Оба пола,68,21750
2019,Број,Оба пола,69,21711
2019,Број,Оба пола,70,20595
2019,Број,Оба пола,71,17781
2019,Број,Оба пола,72,18972
2019,Број,Оба пола,73,14040
2019,Број,Оба пола,74,12682
2019,Број,Оба пола,75,11589
2019,Број,Оба пола,76,11239
2019,Број,Оба пола,77,12135
2019,Број,Оба пола,78,12284
2019,Број,Оба пола,79,12932
2019,Број,Оба пола,80,11096
2019,Број,Оба пола,81,10318
2019,Број,Оба пола,82,9109
2019,Број,Оба пола,83,8358
2019,Број,Оба пола,84,7100
2019,Број,Оба пола,85+,30294
2019,Број,M,Укупно,1075017
2019,Број,M,0,9254
2019,Број,M,1,9651
2019,Број,M,2,9847
2019,Број,M,3,9500
2019,Број,M,4,9899
2019,Број,M,5,10132
2019,Број,M,6,11211
2019,Број,M,7,11620
2019,Број,M,8,11561
2019,Број,M,9,12128
2019,Број,M,10,12273
2019,Број,M,11,12202
2019,Број,M,12,11778
2019,Број,M,13,11685
2019,Број,M,14,11787
2019,Број,M,15,11830
2019,Број,M,16,12282
2019,Број,M,17,12264
2019,Број,M,18,12660
2019,Број,M,19,12947
2019,Број,M,20,13617
2019,Број,M,21,15332
2019,Број,M,22,17913
2019,Број,M,23,17911
2019,Број,M,24,17080
2019,Број,M,25,13800
2019,Број,M,26,12848
2019,Број,M,27,14592
2019,Број,M,28,16247
2019,Број,M,29,16168
2019,Број,M,30,15950
2019,Број,M,31,16497
2019,Број,M,32,16544
2019,Број,M,33,16304
2019,Број,M,34,16361
2019,Број,M,35,16726
2019,Број,M,36,16129
2019,Број,M,37,16212
2019,Број,M,38,16330
2019,Број,M,39,15806
2019,Број,M,40,15671
2019,Број,M,41,15577
2019,Број,M,42,15459
2019,Број,M,43,15838
2019,Број,M,44,15337
2019,Број,M,45,15017
2019,Број,M,46,14764
2019,Број,M,47,15430
2019,Број,M,48,15082
2019,Број,M,49,14284
2019,Број,M,50,15525
2019,Број,M,51,15346
2019,Број,M,52,15842
2019,Број,M,53,16143
2019,Број,M,54,16129
2019,Број,M,55,16165
2019,Број,M,56,16168
2019,Број,M,57,16456
2019,Број,M,58,16268
2019,Број,M,59,15737
2019,Број,M,60,15932
2019,Број,M,61,14472
2019,Број,M,62,13859
2019,Број,M,63,13924
2019,Број,M,64,13590
2019,Број,M,65,13028
2019,Број,M,66,12538
2019,Број,M,67,11081
2019,Број,M,68,9807
2019,Број,M,69,9641
2019,Број,M,70,9199
2019,Број,M,71,7533
2019,Број,M,72,8314
2019,Број,M,73,6064
2019,Број,M,74,5358
2019,Број,M,75,4964
2019,Број,M,76,4519
2019,Број,M,77,4932
2019,Број,M,78,4922
2019,Број,M,79,5236
2019,Број,M,80,4457
2019,Број,M,81,3906
2019,Број,M,82,3582
2019,Број,M,83,3331
2019,Број,M,84,2659
2019,Број,M,85+,11053
2019,Број,Ж,Укупно,1115081
2019,Број,Ж,0,8729
2019,Број,Ж,1,9071
2019,Број,Ж,2,9072
2019,Број,Ж,3,9075
2019,Број,Ж,4,9574
2019,Број,Ж,5,9524
2019,Број,Ж,6,10690
2019,Број,Ж,7,10926
2019,Број,Ж,8,10998
2019,Број,Ж,9,11410
2019,Број,Ж,10,11652
2019,Број,Ж,11,11551
2019,Број,Ж,12,11019
2019,Број,Ж,13,11157
2019,Број,Ж,14,11208
2019,Број,Ж,15,11167
2019,Број,Ж,16,11447
2019,Број,Ж,17,11593
2019,Број,Ж,18,12085
2019,Број,Ж,19,12484
2019,Број,Ж,20,13310
2019,Број,Ж,21,14637
2019,Број,Ж,22,16673
2019,Број,Ж,23,16765
2019,Број,Ж,24,16416
2019,Број,Ж,25,12922
2019,Број,Ж,26,12080
2019,Број,Ж,27,14461
2019,Број,Ж,28,15387
2019,Број,Ж,29,15239
2019,Број,Ж,30,15312
2019,Број,Ж,31,15847
2019,Број,Ж,32,15395
2019,Број,Ж,33,15560
2019,Број,Ж,34,15586
2019,Број,Ж,35,16331
2019,Број,Ж,36,15631
2019,Број,Ж,37,15463
2019,Број,Ж,38,15778
2019,Број,Ж,39,15550
2019,Број,Ж,40,15281
2019,Број,Ж,41,15381
2019,Број,Ж,42,15437
2019,Број,Ж,43,15853
2019,Број,Ж,44,15382
2019,Број,Ж,45,15358
2019,Број,Ж,46,15184
2019,Број,Ж,47,15672
2019,Број,Ж,48,15295
2019,Број,Ж,49,14633
2019,Број,Ж,50,15549
2019,Број,Ж,51,15859
2019,Број,Ж,52,16251
2019,Број,Ж,53,16780
2019,Број,Ж,54,16936
2019,Број,Ж,55,16774
2019,Број,Ж,56,16888
2019,Број,Ж,57,17664
2019,Број,Ж,58,17277
2019,Број,Ж,59,17158
2019,Број,Ж,60,16840
2019,Број,Ж,61,16274
2019,Број,Ж,62,15038
2019,Број,Ж,63,15201
2019,Број,Ж,64,15445
2019,Број,Ж,65,14436
2019,Број,Ж,66,14597
2019,Број,Ж,67,13355
2019,Број,Ж,68,11943
2019,Број,Ж,69,12070
2019,Број,Ж,70,11396
2019,Број,Ж,71,10248
2019,Број,Ж,72,10658
2019,Број,Ж,73,7976
2019,Број,Ж,74,7324
2019,Број,Ж,75,6625
2019,Број,Ж,76,6720
2019,Број,Ж,77,7203
2019,Број,Ж,78,7362
2019,Број,Ж,79,7696
2019,Број,Ж,80,6639
2019,Број,Ж,81,6412
2019,Број,Ж,82,5527
2019,Број,Ж,83,5027
2019,Број,Ж,84,4441
2019,Број,Ж,85+,19241
2020,Број,Оба пола,Укупно,2184680
2020,Број,Оба пола,0,17243
2020,Број,Оба пола,1,17974
2020,Број,Оба пола,2,18707
2020,Број,Оба пола,3,18902
2020,Број,Оба пола,4,18563
2020,Број,Оба пола,5,19464
2020,Број,Оба пола,6,19645
2020,Број,Оба пола,7,21887
2020,Број,Оба пола,8,22539
2020,Број,Оба пола,9,22549
2020,Број,Оба пола,10,23522
2020,Број,Оба пола,11,23906
2020,Број,Оба пола,12,23743
2020,Број,Оба пола,13,22786
2020,Број,Оба пола,14,22836
2020,Број,Оба пола,15,22985
2020,Број,Оба пола,16,22990
2020,Број,Оба пола,17,23711
2020,Број,Оба пола,18,23775
2020,Број,Оба пола,19,24676
2020,Број,Оба пола,20,25388
2020,Број,Оба пола,21,26873
2020,Број,Оба пола,22,29910
2020,Број,Оба пола,23,34534
2020,Број,Оба пола,24,34625
2020,Број,Оба пола,25,33425
2020,Број,Оба пола,26,26666
2020,Број,Оба пола,27,24867
2020,Број,Оба пола,28,28981
2020,Број,Оба пола,29,31555
2020,Број,Оба пола,30,31329
2020,Број,Оба пола,31,31178
2020,Број,Оба пола,32,32261
2020,Број,Оба пола,33,31845
2020,Број,Оба пола,34,31757
2020,Број,Оба пола,35,31857
2020,Број,Оба пола,36,32966
2020,Број,Оба пола,37,31659
2020,Број,Оба пола,38,31582
2020,Број,Оба пола,39,32039
2020,Број,Оба пола,40,31276
2020,Број,Оба пола,41,30876
2020,Број,Оба пола,42,30873
2020,Број,Оба пола,43,30831
2020,Број,Оба пола,44,31593
2020,Број,Оба пола,45,30601
2020,Број,Оба пола,46,30259
2020,Број,Оба пола,47,29846
2020,Број,Оба пола,48,30955
2020,Број,Оба пола,49,30252
2020,Број,Оба пола,50,28758
2020,Број,Оба пола,51,30899
2020,Број,Оба пола,52,30980
2020,Број,Оба пола,53,31856
2020,Број,Оба пола,54,32673
2020,Број,Оба пола,55,32817
2020,Број,Оба пола,56,32644
2020,Број,Оба пола,57,32751
2020,Број,Оба пола,58,33772
2020,Број,Оба пола,59,33190
2020,Број,Оба пола,60,32540
2020,Број,Оба пола,61,32385
2020,Број,Оба пола,62,30345
2020,Број,Оба пола,63,28447
2020,Број,Оба пола,64,28644
2020,Број,Оба пола,65,28550
2020,Број,Оба пола,66,27023
2020,Број,Оба пола,67,26592
2020,Број,Оба пола,68,23978
2020,Број,Оба пола,69,21221
2020,Број,Оба пола,70,21164
2020,Број,Оба пола,71,20062
2020,Број,Оба пола,72,17246
2020,Број,Оба пола,73,18270
2020,Број,Оба пола,74,13381
2020,Број,Оба пола,75,12010
2020,Број,Оба пола,76,10896
2020,Број,Оба пола,77,10526
2020,Број,Оба пола,78,11371
2020,Број,Оба пола,79,11480
2020,Број,Оба пола,80,12174
2020,Број,Оба пола,81,10370
2020,Број,Оба пола,82,9637
2020,Број,Оба пола,83,8489
2020,Број,Оба пола,84,7742
2020,Број,Оба пола,85+,34735
2020,Број,M,Укупно,1072549
2020,Број,M,0,8977
2020,Број,M,1,9251
2020,Број,M,2,9637
2020,Број,M,3,9840
2020,Број,M,4,9494
2020,Број,M,5,9898
2020,Број,M,6,10125
2020,Број,M,7,11207
2020,Број,M,8,11615
2020,Број,M,9,11553
2020,Број,M,10,12122
2020,Број,M,11,12267
2020,Број,M,12,12198
2020,Број,M,13,11771
2020,Број,M,14,11676
2020,Број,M,15,11775
2020,Број,M,16,11823
2020,Број,M,17,12271
2020,Број,M,18,12220
2020,Број,M,19,12628
2020,Број,M,20,12929
2020,Број,M,21,13587
2020,Број,M,22,15291
2020,Број,M,23,17882
2020,Број,M,24,17897
2020,Број,M,25,17038
2020,Број,M,26,13764
2020,Број,M,27,12814
2020,Број,M,28,14555
2020,Број,M,29,16204
2020,Број,M,30,16119
2020,Број,M,31,15890
2020,Број,M,32,16454
2020,Број,M,33,16492
2020,Број,M,34,16262
2020,Број,M,35,16310
2020,Број,M,36,16674
2020,Број,M,37,16072
2020,Број,M,38,16158
2020,Број,M,39,16288
2020,Број,M,40,15753
2020,Број,M,41,15642
2020,Број,M,42,15517
2020,Број,M,43,15424
2020,Број,M,44,15779
2020,Број,M,45,15268
2020,Број,M,46,14935
2020,Број,M,47,14693
2020,Број,M,48,15332
2020,Број,M,49,15003
2020,Број,M,50,14181
2020,Број,M,51,15406
2020,Број,M,52,15220
2020,Број,M,53,15685
2020,Број,M,54,15984
2020,Број,M,55,15964
2020,Број,M,56,15968
2020,Број,M,57,15956
2020,Број,M,58,16240
2020,Број,M,59,16036
2020,Број,M,60,15517
2020,Број,M,61,15679
2020,Број,M,62,14237
2020,Број,M,63,13582
2020,Број,M,64,13605
2020,Број,M,65,13312
2020,Број,M,66,12780
2020,Број,M,67,12235
2020,Број,M,68,10823
2020,Број,M,69,9506
2020,Број,M,70,9344
2020,Број,M,71,8931
2020,Број,M,72,7279
2020,Број,M,73,7958
2020,Број,M,74,5747
2020,Број,M,75,5052
2020,Број,M,76,4659
2020,Број,M,77,4197
2020,Број,M,78,4641
2020,Број,M,79,4580
2020,Број,M,80,4925
2020,Број,M,81,4152
2020,Број,M,82,3628
2020,Број,M,83,3322
2020,Број,M,84,3082
2020,Број,M,85+,12762
2020,Број,Ж,Укупно,1112131
2020,Број,Ж,0,8266
2020,Број,Ж,1,8723
2020,Број,Ж,2,9070
2020,Број,Ж,3,9062
2020,Број,Ж,4,9069
2020,Број,Ж,5,9566
2020,Број,Ж,6,9520
2020,Број,Ж,7,10680
2020,Број,Ж,8,10924
2020,Број,Ж,9,10996
2020,Број,Ж,10,11400
2020,Број,Ж,11,11639
2020,Број,Ж,12,11545
2020,Број,Ж,13,11015
2020,Број,Ж,14,11160
2020,Број,Ж,15,11210
2020,Број,Ж,16,11167
2020,Број,Ж,17,11440
2020,Број,Ж,18,11555
2020,Број,Ж,19,12048
2020,Број,Ж,20,12459
2020,Број,Ж,21,13286
2020,Број,Ж,22,14619
2020,Број,Ж,23,16652
2020,Број,Ж,24,16728
2020,Број,Ж,25,16387
2020,Број,Ж,26,12902
2020,Број,Ж,27,12053
2020,Број,Ж,28,14426
2020,Број,Ж,29,15351
2020,Број,Ж,30,15210
2020,Број,Ж,31,15288
2020,Број,Ж,32,15807
2020,Број,Ж,33,15353
2020,Број,Ж,34,15495
2020,Број,Ж,35,15547
2020,Број,Ж,36,16292
2020,Број,Ж,37,15587
2020,Број,Ж,38,15424
2020,Број,Ж,39,15751
2020,Број,Ж,40,15523
2020,Број,Ж,41,15234
2020,Број,Ж,42,15356
2020,Број,Ж,43,15407
2020,Број,Ж,44,15814
2020,Број,Ж,45,15333
2020,Број,Ж,46,15324
2020,Број,Ж,47,15153
2020,Број,Ж,48,15623
2020,Број,Ж,49,15249
2020,Број,Ж,50,14577
2020,Број,Ж,51,15493
2020,Број,Ж,52,15760
2020,Број,Ж,53,16171
2020,Број,Ж,54,16689
2020,Број,Ж,55,16853
2020,Број,Ж,56,16676
2020,Број,Ж,57,16795
2020,Број,Ж,58,17532
2020,Број,Ж,59,17154
2020,Број,Ж,60,17023
2020,Број,Ж,61,16706
2020,Број,Ж,62,16108
2020,Број,Ж,63,14865
2020,Број,Ж,64,15039
2020,Број,Ж,65,15238
2020,Број,Ж,66,14243
2020,Број,Ж,67,14357
2020,Број,Ж,68,13155
2020,Број,Ж,69,11715
2020,Број,Ж,70,11820
2020,Број,Ж,71,11131
2020,Број,Ж,72,9967
2020,Број,Ж,73,10312
2020,Број,Ж,74,7634
2020,Број,Ж,75,6958
2020,Број,Ж,76,6237
2020,Број,Ж,77,6329
2020,Број,Ж,78,6730
2020,Број,Ж,79,6900
2020,Број,Ж,80,7249
2020,Број,Ж,81,6218
2020,Број,Ж,82,6009
2020,Број,Ж,83,5167
2020,Број,Ж,84,4660
2020,Број,Ж,85+,21973
2021,Број,Оба пола,Укупно,2168602
2021,Број,Оба пола,0,16457
2021,Број,Оба пола,1,17234
2021,Број,Оба пола,2,17959
2021,Број,Оба пола,3,18698
2021,Број,Оба пола,4,18888
2021,Број,Оба пола,5,18535
2021,Број,Оба пола,6,19465
2021,Број,Оба пола,7,19636
2021,Број,Оба пола,8,21882
2021,Број,Оба пола,9,22522
2021,Број,Оба пола,10,22538
2021,Број,Оба пола,11,23512
2021,Број,Оба пола,12,23892
2021,Број,Оба пола,13,23727
2021,Број,Оба пола,14,22782
2021,Број,Оба пола,15,22826
2021,Број,Оба пола,16,22974
2021,Број,Оба пола,17,22964
2021,Број,Оба пола,18,23645
2021,Број,Оба пола,19,23728
2021,Број,Оба пола,20,24633
2021,Број,Оба пола,21,25343
2021,Број,Оба пола,22,26820
2021,Број,Оба пола,23,29858
2021,Број,Оба пола,24,34480
2021,Број,Оба пола,25,34556
2021,Број,Оба пола,26,33372
2021,Број,Оба пола,27,26608
2021,Број,Оба пола,28,24800
2021,Број,Оба пола,29,28918
2021,Број,Оба пола,30,31481
2021,Број,Оба пола,31,31247
2021,Број,Оба пола,32,31078
2021,Број,Оба пола,33,32134
2021,Број,Оба пола,34,31753
2021,Број,Оба пола,35,31649
2021,Број,Оба пола,36,31744
2021,Број,Оба пола,37,32863
2021,Број,Оба пола,38,31569
2021,Број,Оба пола,39,31471
2021,Број,Оба пола,40,31920
2021,Број,Оба пола,41,31167
2021,Број,Оба пола,42,30776
2021,Број,Оба пола,43,30753
2021,Број,Оба пола,44,30718
2021,Број,Оба пола,45,31467
2021,Број,Оба пола,46,30485
2021,Број,Оба пола,47,30142
2021,Број,Оба пола,48,29722
2021,Број,Оба пола,49,30820
2021,Број,Оба пола,50,30112
2021,Број,Оба пола,51,28588
2021,Број,Оба пола,52,30710
2021,Број,Оба пола,53,30787
2021,Број,Оба пола,54,31629
2021,Број,Оба пола,55,32420
2021,Број,Оба пола,56,32503
2021,Број,Оба пола,57,32327
2021,Број,Оба пола,58,32386
2021,Број,Оба пола,59,33351
2021,Број,Оба пола,60,32729
2021,Број,Оба пола,61,32046
2021,Број,Оба пола,62,31824
2021,Број,Оба пола,63,29783
2021,Број,Оба пола,64,27816
2021,Број,Оба пола,65,27966
2021,Број,Оба пола,66,27812
2021,Број,Оба пола,67,26267
2021,Број,Оба пола,68,25731
2021,Број,Оба пола,69,23230
2021,Број,Оба пола,70,20383
2021,Број,Оба пола,71,20267
2021,Број,Оба пола,72,19200
2021,Број,Оба пола,73,16373
2021,Број,Оба пола,74,17374
2021,Број,Оба пола,75,12568
2021,Број,Оба пола,76,11242
2021,Број,Оба пола,77,10073
2021,Број,Оба пола,78,9523
2021,Број,Оба пола,79,10313
2021,Број,Оба пола,80,10289
2021,Број,Оба пола,81,10969
2021,Број,Оба пола,82,9159
2021,Број,Оба пола,83,8521
2021,Број,Оба пола,84,7444
2021,Број,Оба пола,85+,36676
2021,Број,M,Укупно,1063923
2021,Број,M,0,8385
2021,Број,M,1,8969
2021,Број,M,2,9245
2021,Број,M,3,9637
2021,Број,M,4,9835
2021,Број,M,5,9480
2021,Број,M,6,9899
2021,Број,M,7,10122
2021,Број,M,8,11201
2021,Број,M,9,11607
2021,Број,M,10,11540
2021,Број,M,11,12118
2021,Број,M,12,12260
2021,Број,M,13,12193
2021,Број,M,14,11765
2021,Број,M,15,11669
2021,Број,M,16,11774
2021,Број,M,17,11808
2021,Број,M,18,12239
2021,Број,M,19,12195
2021,Број,M,20,12601
2021,Број,M,21,12899
2021,Број,M,22,13559
2021,Број,M,23,15272
2021,Број,M,24,17860
2021,Број,M,25,17852
2021,Број,M,26,17011
2021,Број,M,27,13719
2021,Број,M,28,12789
2021,Број,M,29,14528
2021,Број,M,30,16164
2021,Број,M,31,16074
2021,Број,M,32,15831
2021,Број,M,33,16384
2021,Број,M,34,16432
2021,Број,M,35,16189
2021,Број,M,36,16243
2021,Број,M,37,16612
