Year,UNIT_MEASURE,Općina,Spol,Starosna dob,Value
2013,Broj,Bihać,Ž,15-19,2131
2013,Broj,Bosanska Krupa,Ž,15-19,983
2013,Broj,Bosanski Petrovac,Ž,15-19,196
2013,Broj,Bosansko Grahovo,Ž,15-19,34
2013,Broj,Breza,Ž,15-19,438
2013,Broj,Bugojno,Ž,15-19,1188
2013,Broj,Busovača,Ž,15-19,699
2013,Broj,Bužim,Ž,15-19,905
2013,Broj,Cazin,Ž,15-19,2441
2013,Broj,Sarajevo-Centar,Ž,15-19,1590
2013,Broj,Čapljina,Ž,15-19,985
2013,Broj,Čelić,Ž,15-19,389
2013,Broj,Čitluk,Ž,15-19,676
2013,Broj,Doboj-Istok,Ž,15-19,376
2013,Broj,Doboj-Jug,Ž,15-19,156
2013,Broj,Dobretići,Ž,15-19,24
2013,Broj,Domaljevac-Šamac,Ž,15-19,181
2013,Broj,Donji Vakuf,Ž,15-19,629
2013,Broj,Drvar,Ž,15-19,150
2013,Broj,Foča-FBiH,Ž,15-19,56
2013,Broj,Fojnica,Ž,15-19,470
2013,Broj,Glamoč,Ž,15-19,101
2013,Broj,Goražde,Ž,15-19,740
2013,Broj,Gornji Vakuf-Uskoplje,Ž,15-19,815
2013,Broj,Gračanica,Ž,15-19,1639
2013,Broj,Gradačac,Ž,15-19,1541
2013,Broj,Grude,Ž,15-19,623
2013,Broj,Sarajevo-Hadžići,Ž,15-19,827
2013,Broj,Sarajevo-Ilidža,Ž,15-19,2320
2013,Broj,Sarajevo-Ilijaš,Ž,15-19,717
2013,Broj,Jablanica,Ž,15-19,343
2013,Broj,Jajce,Ž,15-19,908
2013,Broj,Kakanj,Ž,15-19,1421
2013,Broj,Kalesija,Ž,15-19,1320
2013,Broj,Kiseljak,Ž,15-19,745
2013,Broj,Kladanj,Ž,15-19,495
2013,Broj,Ključ,Ž,15-19,609
2013,Broj,Konjic,Ž,15-19,889
2013,Broj,Kreševo,Ž,15-19,197
2013,Broj,Krupa Na Uni,Ž,15-19,47
2013,Broj,Kupres-FBiH,Ž,15-19,178
2013,Broj,Livno,Ž,15-19,1221
2013,Broj,Lukavac,Ž,15-19,1472
2013,Broj,Ljubuški,Ž,15-19,1044
2013,Broj,Maglaj,Ž,15-19,852
2013,Broj,Mostar,Ž,15-19,3719
2013,Broj,Neum,Ž,15-19,171
2013,Broj,Sarajevo-Novi Grad,Ž,15-19,3582
2013,Broj,Novi Travnik,Ž,15-19,959
2013,Broj,Sarajevo-Novo Sarajevo,Ž,15-19,1794
2013,Broj,Odžak,Ž,15-19,578
2013,Broj,Olovo,Ž,15-19,385
2013,Broj,Orašje,Ž,15-19,697
2013,Broj,Pale-FBiH,Ž,15-19,45
2013,Broj,Posušje,Ž,15-19,810
2013,Broj,Prozor,Ž,15-19,538
2013,Broj,Ravno,Ž,15-19,93
2013,Broj,Sanski Most,Ž,15-19,1481
2013,Broj,Sapna,Ž,15-19,476
2013,Broj,Srebrenik,Ž,15-19,1447
2013,Broj,Sarajevo-Stari Grad,Ž,15-19,1111
2013,Broj,Stolac,Ž,15-19,518
2013,Broj,Široki Brijeg,Ž,15-19,1123
2013,Broj,Teočak,Ž,15-19,295
2013,Broj,Tešanj,Ž,15-19,1680
2013,Broj,Tomislavgrad,Ž,15-19,1181
2013,Broj,Travnik,Ž,15-19,1951
2013,Broj,Trnovo-FBiH,Ž,15-19,28
2013,Broj,Tuzla,Ž,15-19,3241
2013,Broj,Usora,Ž,15-19,283
2013,Broj,Vareš,Ž,15-19,272
2013,Broj,Velika Kladuša,Ž,15-19,1575
2013,Broj,Visoko,Ž,15-19,1355
2013,Broj,Vitez,Ž,15-19,1062
2013,Broj,Sarajevo-Vogošća,Ž,15-19,923
2013,Broj,Zavidovići,Ž,15-19,1374
2013,Broj,Zenica,Ž,15-19,3852
2013,Broj,Žepče,Ž,15-19,1254
2013,Broj,Živinice,Ž,15-19,2179
2013,Broj,Banovići,Ž,20-24,829
2013,Broj,Bihać,Ž,20-24,1945
2013,Broj,Bosanska Krupa,Ž,20-24,847
2013,Broj,Bosanski Petrovac,Ž,20-24,174
2013,Broj,Bosansko Grahovo,Ž,20-24,43
2013,Broj,Breza,Ž,20-24,476
2013,Broj,Bugojno,Ž,20-24,1072
2013,Broj,Busovača,Ž,20-24,622
2013,Broj,Bužim,Ž,20-24,766
2013,Broj,Cazin,Ž,20-24,2461
2013,Broj,Sarajevo-Centar,Ž,20-24,1500
2013,Broj,Čapljina,Ž,20-24,848
2013,Broj,Čelić,Ž,20-24,335
2013,Broj,Čitluk,Ž,20-24,655
2013,Broj,Doboj-Istok,Ž,20-24,354
2013,Broj,Doboj-Jug,Ž,20-24,146
2013,Broj,Dobretići,Ž,20-24,45
2013,Broj,Domaljevac-Šamac,Ž,20-24,150
2013,Broj,Donji Vakuf,Ž,20-24,461
2013,Broj,Drvar,Ž,20-24,132
2013,Broj,Foča-FBiH,Ž,20-24,66
2013,Broj,Fojnica,Ž,20-24,364
2013,Broj,Glamoč,Ž,20-24,86
2013,Broj,Goražde,Ž,20-24,602
2013,Broj,Gornji Vakuf-Uskoplje,Ž,20-24,754
2013,Broj,Gračanica,Ž,20-24,1639
2013,Broj,Gradačac,Ž,20-24,1227
2013,Broj,Grude,Ž,20-24,544
2013,Broj,Sarajevo-Hadžići,Ž,20-24,783
2013,Broj,Sarajevo-Ilidža,Ž,20-24,2190
2013,Broj,Sarajevo-Ilijaš,Ž,20-24,758
2013,Broj,Jablanica,Ž,20-24,368
2013,Broj,Jajce,Ž,20-24,846
2013,Broj,Kakanj,Ž,20-24,1378
2013,Broj,Kalesija,Ž,20-24,1261
2013,Broj,Kiseljak,Ž,20-24,714
2013,Broj,Kladanj,Ž,20-24,446
2013,Broj,Ključ,Ž,20-24,568
2013,Broj,Konjic,Ž,20-24,706
2013,Broj,Kreševo,Ž,20-24,179
2013,Broj,Krupa Na Uni,Ž,20-24,31
2013,Broj,Kupres-FBiH,Ž,20-24,176
2013,Broj,Livno,Ž,20-24,1066
2013,Broj,Lukavac,Ž,20-24,1402
2013,Broj,Ljubuški,Ž,20-24,999
2013,Broj,Maglaj,Ž,20-24,781
2013,Broj,Mostar,Ž,20-24,3442
2013,Broj,Neum,Ž,20-24,138
2013,Broj,Sarajevo-Novi Grad,Ž,20-24,3468
2013,Broj,Novi Travnik,Ž,20-24,878
2013,Broj,Sarajevo-Novo Sarajevo,Ž,20-24,1952
2013,Broj,Odžak,Ž,20-24,565
2013,Broj,Olovo,Ž,20-24,320
2013,Broj,Orašje,Ž,20-24,617
2013,Broj,Pale-FBiH,Ž,20-24,20
2013,Broj,Posušje,Ž,20-24,731
2013,Broj,Prozor,Ž,20-24,453
2013,Broj,Ravno,Ž,20-24,90
2013,Broj,Sanski Most,Ž,20-24,1258
2013,Broj,Sapna,Ž,20-24,417
2013,Broj,Srebrenik,Ž,20-24,1394
2013,Broj,Sarajevo-Stari Grad,Ž,20-24,1081
2013,Broj,Stolac,Ž,20-24,470
2013,Broj,Široki Brijeg,Ž,20-24,1121
2013,Broj,Teočak,Ž,20-24,292
2013,Broj,Tešanj,Ž,20-24,1620
2013,Broj,Tomislavgrad,Ž,20-24,1086
2013,Broj,Travnik,Ž,20-24,1727
2013,Broj,Trnovo-FBiH,Ž,20-24,38
2013,Broj,Tuzla,Ž,20-24,3513
2013,Broj,Usora,Ž,20-24,226
2013,Broj,Vareš,Ž,20-24,241
2013,Broj,Velika Kladuša,Ž,20-24,1492
2013,Broj,Visoko,Ž,20-24,1360
2013,Broj,Vitez,Ž,20-24,934
2013,Broj,Sarajevo-Vogošća,Ž,20-24,869
2013,Broj,Zavidovići,Ž,20-24,1209
2013,Broj,Zenica,Ž,20-24,3643
2013,Broj,Žepče,Ž,20-24,1068
2013,Broj,Živinice,Ž,20-24,2302
2013,Broj,Banovići,Ž,25-29,815
2013,Broj,Bihać,Ž,25-29,1990
2013,Broj,Bosanska Krupa,Ž,25-29,919
2013,Broj,Bosanski Petrovac,Ž,25-29,173
2013,Broj,Bosansko Grahovo,Ž,25-29,41
2013,Broj,Breza,Ž,25-29,505
2013,Broj,Bugojno,Ž,25-29,1127
2013,Broj,Busovača,Ž,25-29,677
2013,Broj,Bužim,Ž,25-29,733
2013,Broj,Cazin,Ž,25-29,2613
2013,Broj,Sarajevo-Centar,Ž,25-29,2090
2013,Broj,Čapljina,Ž,25-29,798
2013,Broj,Čelić,Ž,25-29,322
2013,Broj,Čitluk,Ž,25-29,614
2013,Broj,Doboj-Istok,Ž,25-29,334
2013,Broj,Doboj-Jug,Ž,25-29,136
2013,Broj,Dobretići,Ž,25-29,67
2013,Broj,Domaljevac-Šamac,Ž,25-29,156
2013,Broj,Donji Vakuf,Ž,25-29,438
2013,Broj,Drvar,Ž,25-29,164
2013,Broj,Foča-FBiH,Ž,25-29,48
2013,Broj,Fojnica,Ž,25-29,385
2013,Broj,Glamoč,Ž,25-29,100
2013,Broj,Goražde,Ž,25-29,698
2013,Broj,Gornji Vakuf-Uskoplje,Ž,25-29,738
2013,Broj,Gračanica,Ž,25-29,1600
2013,Broj,Gradačac,Ž,25-29,1338
2013,Broj,Grude,Ž,25-29,514
2013,Broj,Sarajevo-Hadžići,Ž,25-29,832
2013,Broj,Sarajevo-Ilidža,Ž,25-29,2612
2013,Broj,Sarajevo-Ilijaš,Ž,25-29,703
2013,Broj,Jablanica,Ž,25-29,366
2013,Broj,Jajce,Ž,25-29,921
2013,Broj,Kakanj,Ž,25-29,1402
2013,Broj,Kalesija,Ž,25-29,1244
2013,Broj,Kiseljak,Ž,25-29,720
2013,Broj,Kladanj,Ž,25-29,447
2013,Broj,Ključ,Ž,25-29,570
2013,Broj,Konjic,Ž,25-29,788
2013,Broj,Kreševo,Ž,25-29,191
2013,Broj,Krupa Na Uni,Ž,25-29,28
2013,Broj,Kupres-FBiH,Ž,25-29,157
2013,Broj,Livno,Ž,25-29,1113
2013,Broj,Lukavac,Ž,25-29,1551
2013,Broj,Ljubuški,Ž,25-29,995
2013,Broj,Maglaj,Ž,25-29,768
2013,Broj,Mostar,Ž,25-29,3860
2013,Broj,Neum,Ž,25-29,141
2013,Broj,Sarajevo-Novi Grad,Ž,25-29,4801
2013,Broj,Novi Travnik,Ž,25-29,908
2013,Broj,Sarajevo-Novo Sarajevo,Ž,25-29,2786
2013,Broj,Odžak,Ž,25-29,577
2013,Broj,Olovo,Ž,25-29,298
2013,Broj,Orašje,Ž,25-29,617
2013,Broj,Pale-FBiH,Ž,25-29,17
2013,Broj,Posušje,Ž,25-29,718
2013,Broj,Prozor,Ž,25-29,475
2013,Broj,Ravno,Ž,25-29,90
2013,Broj,Sanski Most,Ž,25-29,1504
2013,Broj,Sapna,Ž,25-29,395
2013,Broj,Srebrenik,Ž,25-29,1460
2013,Broj,Sarajevo-Stari Grad,Ž,25-29,1430
2013,Broj,Stolac,Ž,25-29,479
2013,Broj,Široki Brijeg,Ž,25-29,1008
2013,Broj,Teočak,Ž,25-29,250
2013,Broj,Tešanj,Ž,25-29,1580
2013,Broj,Tomislavgrad,Ž,25-29,933
2013,Broj,Travnik,Ž,25-29,1877
2013,Broj,Trnovo-FBiH,Ž,25-29,28
2013,Broj,Tuzla,Ž,25-29,4176
2013,Broj,Usora,Ž,25-29,224
2013,Broj,Vareš,Ž,25-29,228
2013,Broj,Velika Kladuša,Ž,25-29,1559
2013,Broj,Visoko,Ž,25-29,1487
2013,Broj,Vitez,Ž,25-29,900
2013,Broj,Sarajevo-Vogošća,Ž,25-29,1115
2013,Broj,Zavidovići,Ž,25-29,1289
2013,Broj,Zenica,Ž,25-29,4121
2013,Broj,Žepče,Ž,25-29,1073
2013,Broj,Živinice,Ž,25-29,2167
2013,Broj,Banovići,Ž,30-34,807
2013,Broj,Bihać,Ž,30-34,1937
2013,Broj,Bosanska Krupa,Ž,30-34,854
2013,Broj,Bosanski Petrovac,Ž,30-34,184
2013,Broj,Bosansko Grahovo,Ž,30-34,51
2013,Broj,Breza,Ž,30-34,523
2013,Broj,Bugojno,Ž,30-34,1066
2013,Broj,Busovača,Ž,30-34,629
2013,Broj,Bužim,Ž,30-34,698
2013,Broj,Cazin,Ž,30-34,2660
2013,Broj,Sarajevo-Centar,Ž,30-34,2176
2013,Broj,Čapljina,Ž,30-34,789
2013,Broj,Čelić,Ž,30-34,369
2013,Broj,Čitluk,Ž,30-34,537
2013,Broj,Doboj-Istok,Ž,30-34,337
2013,Broj,Doboj-Jug,Ž,30-34,141
2013,Broj,Dobretići,Ž,30-34,55
2013,Broj,Domaljevac-Šamac,Ž,30-34,158
2013,Broj,Donji Vakuf,Ž,30-34,455
2013,Broj,Drvar,Ž,30-34,163
2013,Broj,Foča-FBiH,Ž,30-34,45
2013,Broj,Fojnica,Ž,30-34,397
2013,Broj,Glamoč,Ž,30-34,108
2013,Broj,Goražde,Ž,30-34,712
2013,Broj,Gornji Vakuf-Uskoplje,Ž,30-34,705
2013,Broj,Gračanica,Ž,30-34,1630
2013,Broj,Gradačac,Ž,30-34,1355
2013,Broj,Grude,Ž,30-34,510
2013,Broj,Sarajevo-Hadžići,Ž,30-34,929
2013,Broj,Sarajevo-Ilidža,Ž,30-34,2788
2013,Broj,Sarajevo-Ilijaš,Ž,30-34,789
2013,Broj,Jablanica,Ž,30-34,318
2013,Broj,Jajce,Ž,30-34,959
2013,Broj,Kakanj,Ž,30-34,1281
2013,Broj,Kalesija,Ž,30-34,1164
2013,Broj,Kiseljak,Ž,30-34,734
2013,Broj,Kladanj,Ž,30-34,417
2013,Broj,Ključ,Ž,30-34,605
2013,Broj,Konjic,Ž,30-34,804
2013,Broj,Kreševo,Ž,30-34,153
2013,Broj,Krupa Na Uni,Ž,30-34,30
2013,Broj,Kupres-FBiH,Ž,30-34,138
2013,Broj,Livno,Ž,30-34,1110
2013,Broj,Lukavac,Ž,30-34,1453
2013,Broj,Ljubuški,Ž,30-34,849
2013,Broj,Maglaj,Ž,30-34,802
2013,Broj,Mostar,Ž,30-34,3766
2013,Broj,Neum,Ž,30-34,121
2013,Broj,Sarajevo-Novi Grad,Ž,30-34,5345
2013,Broj,Novi Travnik,Ž,30-34,760
2013,Broj,Sarajevo-Novo Sarajevo,Ž,30-34,2819
2013,Broj,Odžak,Ž,30-34,575
2013,Broj,Olovo,Ž,30-34,285
2013,Broj,Orašje,Ž,30-34,578
2013,Broj,Pale-FBiH,Ž,30-34,23
2013,Broj,Posušje,Ž,30-34,666
2013,Broj,Prozor,Ž,30-34,459
2013,Broj,Ravno,Ž,30-34,77
2013,Broj,Sanski Most,Ž,30-34,1445
2013,Broj,Sapna,Ž,30-34,374
2013,Broj,Srebrenik,Ž,30-34,1383
2013,Broj,Sarajevo-Stari Grad,Ž,30-34,1413
2013,Broj,Stolac,Ž,30-34,461
2013,Broj,Široki Brijeg,Ž,30-34,850
2013,Broj,Teočak,Ž,30-34,244
2013,Broj,Tešanj,Ž,30-34,1583
2013,Broj,Tomislavgrad,Ž,30-34,991
2013,Broj,Travnik,Ž,30-34,1902
2013,Broj,Trnovo-FBiH,Ž,30-34,34
2013,Broj,Tuzla,Ž,30-34,4034
2013,Broj,Usora,Ž,30-34,199
2013,Broj,Vareš,Ž,30-34,204
2013,Broj,Velika Kladuša,Ž,30-34,1617
2013,Broj,Visoko,Ž,30-34,1427
2013,Broj,Vitez,Ž,30-34,955
2013,Broj,Sarajevo-Vogošća,Ž,30-34,1146
2013,Broj,Zavidovići,Ž,30-34,1202
2013,Broj,Zenica,Ž,30-34,3795
2013,Broj,Žepče,Ž,30-34,1016
2013,Broj,Živinice,Ž,30-34,1963
2013,Broj,Banovići,Ž,35-39,823
2013,Broj,Bihać,Ž,35-39,2089
2013,Broj,Bosanska Krupa,Ž,35-39,994
2013,Broj,Bosanski Petrovac,Ž,35-39,207
2013,Broj,Bosansko Grahovo,Ž,35-39,36
2013,Broj,Breza,Ž,35-39,393
2013,Broj,Bugojno,Ž,35-39,1178
2013,Broj,Busovača,Ž,35-39,603
2013,Broj,Bužim,Ž,35-39,816
2013,Broj,Cazin,Ž,35-39,2767
2013,Broj,Sarajevo-Centar,Ž,35-39,1955
2013,Broj,Čapljina,Ž,35-39,783
2013,Broj,Čelić,Ž,35-39,400
2013,Broj,Čitluk,Ž,35-39,546
2013,Broj,Doboj-Istok,Ž,35-39,383
2013,Broj,Doboj-Jug,Ž,35-39,162
2013,Broj,Dobretići,Ž,35-39,57
2013,Broj,Domaljevac-Šamac,Ž,35-39,162
2013,Broj,Donji Vakuf,Ž,35-39,496
2013,Broj,Drvar,Ž,35-39,196
2013,Broj,Foča-FBiH,Ž,35-39,54
2013,Broj,Fojnica,Ž,35-39,414
2013,Broj,Glamoč,Ž,35-39,101
2013,Broj,Goražde,Ž,35-39,640
2013,Broj,Gornji Vakuf-Uskoplje,Ž,35-39,758
2013,Broj,Gračanica,Ž,35-39,1626
2013,Broj,Gradačac,Ž,35-39,1404
2013,Broj,Grude,Ž,35-39,548
2013,Broj,Sarajevo-Hadžići,Ž,35-39,840
2013,Broj,Sarajevo-Ilidža,Ž,35-39,2521
2013,Broj,Sarajevo-Ilijaš,Ž,35-39,676
2013,Broj,Jablanica,Ž,35-39,319
2013,Broj,Jajce,Ž,35-39,1001
2013,Broj,Kakanj,Ž,35-39,1188
2013,Broj,Kalesija,Ž,35-39,1233
2013,Broj,Kiseljak,Ž,35-39,652
2013,Broj,Kladanj,Ž,35-39,451
2013,Broj,Ključ,Ž,35-39,664
2013,Broj,Konjic,Ž,35-39,833
2013,Broj,Kreševo,Ž,35-39,136
2013,Broj,Krupa Na Uni,Ž,35-39,36
2013,Broj,Kupres-FBiH,Ž,35-39,159
2013,Broj,Livno,Ž,35-39,1125
2013,Broj,Lukavac,Ž,35-39,1516
2013,Broj,Ljubuški,Ž,35-39,914
2013,Broj,Maglaj,Ž,35-39,865
2013,Broj,Mostar,Ž,35-39,3558
2013,Broj,Neum,Ž,35-39,109
2013,Broj,Sarajevo-Novi Grad,Ž,35-39,4859
2013,Broj,Novi Travnik,Ž,35-39,844
2013,Broj,Sarajevo-Novo Sarajevo,Ž,35-39,2449
2013,Broj,Odžak,Ž,35-39,637
2013,Broj,Olovo,Ž,35-39,332
2013,Broj,Orašje,Ž,35-39,715
2013,Broj,Pale-FBiH,Ž,35-39,23
2013,Broj,Posušje,Ž,35-39,704
2013,Broj,Prozor,Ž,35-39,497
2013,Broj,Ravno,Ž,35-39,83
2013,Broj,Sanski Most,Ž,35-39,1653
2013,Broj,Sapna,Ž,35-39,446
2013,Broj,Srebrenik,Ž,35-39,1444
2013,Broj,Sarajevo-Stari Grad,Ž,35-39,1289
2013,Broj,Stolac,Ž,35-39,432
2013,Broj,Široki Brijeg,Ž,35-39,858
2013,Broj,Teočak,Ž,35-39,278
2013,Broj,Tešanj,Ž,35-39,1697
2013,Broj,Tomislavgrad,Ž,35-39,1078
2013,Broj,Travnik,Ž,35-39,1905
2013,Broj,Trnovo-FBiH,Ž,35-39,28
2013,Broj,Tuzla,Ž,35-39,3810
2013,Broj,Usora,Ž,35-39,232
2013,Broj,Vareš,Ž,35-39,241
2013,Broj,Velika Kladuša,Ž,35-39,1507
2013,Broj,Visoko,Ž,35-39,1405
2013,Broj,Vitez,Ž,35-39,847
2013,Broj,Sarajevo-Vogošća,Ž,35-39,1008
2013,Broj,Zavidovići,Ž,35-39,1290
2013,Broj,Zenica,Ž,35-39,3759
2013,Broj,Žepče,Ž,35-39,1068
2013,Broj,Živinice,Ž,35-39,2007
2013,Broj,Banovići,Ž,40-44,862
2013,Broj,Bihać,Ž,40-44,2252
2013,Broj,Bosanska Krupa,Ž,40-44,920
2013,Broj,Bosanski Petrovac,Ž,40-44,225
2013,Broj,Bosansko Grahovo,Ž,40-44,53
2013,Broj,Breza,Ž,40-44,498
2013,Broj,Bugojno,Ž,40-44,1122
2013,Broj,Busovača,Ž,40-44,581
2013,Broj,Bužim,Ž,40-44,676
2013,Broj,Cazin,Ž,40-44,2744
2013,Broj,Sarajevo-Centar,Ž,40-44,1877
2013,Broj,Čapljina,Ž,40-44,827
2013,Broj,Čelić,Ž,40-44,371
2013,Broj,Čitluk,Ž,40-44,592
2013,Broj,Doboj-Istok,Ž,40-44,377
2013,Broj,Doboj-Jug,Ž,40-44,160
2013,Broj,Dobretići,Ž,40-44,57
2013,Broj,Domaljevac-Šamac,Ž,40-44,194
2013,Broj,Donji Vakuf,Ž,40-44,498
2013,Broj,Drvar,Ž,40-44,172
2013,Broj,Foča-FBiH,Ž,40-44,39
2013,Broj,Fojnica,Ž,40-44,423
2013,Broj,Glamoč,Ž,40-44,108
2013,Broj,Goražde,Ž,40-44,628
2013,Broj,Gornji Vakuf-Uskoplje,Ž,40-44,787
2013,Broj,Gračanica,Ž,40-44,1703
2013,Broj,Gradačac,Ž,40-44,1513
2013,Broj,Grude,Ž,40-44,575
2013,Broj,Sarajevo-Hadžići,Ž,40-44,801
2013,Broj,Sarajevo-Ilidža,Ž,40-44,2356
2013,Broj,Sarajevo-Ilijaš,Ž,40-44,705
2013,Broj,Jablanica,Ž,40-44,314
2013,Broj,Jajce,Ž,40-44,931
2013,Broj,Kakanj,Ž,40-44,1315
2013,Broj,Kalesija,Ž,40-44,1256
2013,Broj,Kiseljak,Ž,40-44,674
2013,Broj,Kladanj,Ž,40-44,449
2013,Broj,Ključ,Ž,40-44,656
2013,Broj,Konjic,Ž,40-44,862
2013,Broj,Kreševo,Ž,40-44,155
2013,Broj,Krupa Na Uni,Ž,40-44,41
2013,Broj,Kupres-FBiH,Ž,40-44,170
2013,Broj,Livno,Ž,40-44,1272
2013,Broj,Lukavac,Ž,40-44,1544
2013,Broj,Ljubuški,Ž,40-44,915
2013,Broj,Maglaj,Ž,40-44,830
2013,Broj,Mostar,Ž,40-44,3376
2013,Broj,Neum,Ž,40-44,132
2013,Broj,Sarajevo-Novi Grad,Ž,40-44,4043
2013,Broj,Novi Travnik,Ž,40-44,845
2013,Broj,Sarajevo-Novo Sarajevo,Ž,40-44,2280
2013,Broj,Odžak,Ž,40-44,743
2013,Broj,Olovo,Ž,40-44,332
2013,Broj,Orašje,Ž,40-44,765
2013,Broj,Pale-FBiH,Ž,40-44,36
2013,Broj,Posušje,Ž,40-44,772
2013,Broj,Prozor,Ž,40-44,500
2013,Broj,Ravno,Ž,40-44,113
2013,Broj,Sanski Most,Ž,40-44,1665
2013,Broj,Sapna,Ž,40-44,415
2013,Broj,Srebrenik,Ž,40-44,1493
2013,Broj,Sarajevo-Stari Grad,Ž,40-44,1056
2013,Broj,Stolac,Ž,40-44,467
2013,Broj,Široki Brijeg,Ž,40-44,939
2013,Broj,Teočak,Ž,40-44,260
2013,Broj,Tešanj,Ž,40-44,1612
2013,Broj,Tomislavgrad,Ž,40-44,1180
2013,Broj,Travnik,Ž,40-44,1924
2013,Broj,Trnovo-FBiH,Ž,40-44,35
2013,Broj,Tuzla,Ž,40-44,3502
2013,Broj,Usora,Ž,40-44,257
2013,Broj,Vareš,Ž,40-44,289
2013,Broj,Velika Kladuša,Ž,40-44,1313
2013,Broj,Visoko,Ž,40-44,1373
2013,Broj,Vitez,Ž,40-44,864
2013,Broj,Sarajevo-Vogošća,Ž,40-44,930
2013,Broj,Zavidovići,Ž,40-44,1329
2013,Broj,Zenica,Ž,40-44,3594
2013,Broj,Žepče,Ž,40-44,1046
2013,Broj,Živinice,Ž,40-44,2189
2013,Broj,Banovići,Ž,45-49,939
2013,Broj,Bihać,Ž,45-49,2361
2013,Broj,Bosanska Krupa,Ž,45-49,934
2013,Broj,Bosanski Petrovac,Ž,45-49,227
2013,Broj,Bosansko Grahovo,Ž,45-49,67
2013,Broj,Breza,Ž,45-49,589
2013,Broj,Bugojno,Ž,45-49,1216
2013,Broj,Busovača,Ž,45-49,666
2013,Broj,Bužim,Ž,45-49,623
2013,Broj,Cazin,Ž,45-49,2543
2013,Broj,Sarajevo-Centar,Ž,45-49,1957
2013,Broj,Čapljina,Ž,45-49,926
2013,Broj,Čelić,Ž,45-49,374
2013,Broj,Čitluk,Ž,45-49,692
2013,Broj,Doboj-Istok,Ž,45-49,481
2013,Broj,Doboj-Jug,Ž,45-49,173
2013,Broj,Dobretići,Ž,45-49,74
2013,Broj,Domaljevac-Šamac,Ž,45-49,213
2013,Broj,Donji Vakuf,Ž,45-49,546
2013,Broj,Drvar,Ž,45-49,205
2013,Broj,Foča-FBiH,Ž,45-49,69
2013,Broj,Fojnica,Ž,45-49,519
2013,Broj,Glamoč,Ž,45-49,105
2013,Broj,Goražde,Ž,45-49,767
2013,Broj,Gornji Vakuf-Uskoplje,Ž,45-49,775
2013,Broj,Gračanica,Ž,45-49,1847
2013,Broj,Gradačac,Ž,45-49,1534
2013,Broj,Grude,Ž,45-49,643
2013,Broj,Sarajevo-Hadžići,Ž,45-49,940
2013,Broj,Sarajevo-Ilidža,Ž,45-49,2453
2013,Broj,Sarajevo-Ilijaš,Ž,45-49,774
2013,Broj,Jablanica,Ž,45-49,399
2013,Broj,Jajce,Ž,45-49,950
2013,Broj,Kakanj,Ž,45-49,1432
2013,Broj,Kalesija,Ž,45-49,1304
2013,Broj,Kiseljak,Ž,45-49,783
2013,Broj,Kladanj,Ž,45-49,520
2013,Broj,Ključ,Ž,45-49,636
2013,Broj,Konjic,Ž,45-49,949
2013,Broj,Kreševo,Ž,45-49,205
2013,Broj,Krupa Na Uni,Ž,45-49,46
2013,Broj,Kupres-FBiH,Ž,45-49,235
2013,Broj,Livno,Ž,45-49,1309
2013,Broj,Lukavac,Ž,45-49,1846
2013,Broj,Ljubuški,Ž,45-49,956
2013,Broj,Maglaj,Ž,45-49,914
2013,Broj,Mostar,Ž,45-49,3788
2013,Broj,Neum,Ž,45-49,214
2013,Broj,Sarajevo-Novi Grad,Ž,45-49,4192
2013,Broj,Novi Travnik,Ž,45-49,951
2013,Broj,Sarajevo-Novo Sarajevo,Ž,45-49,2483
2013,Broj,Odžak,Ž,45-49,832
2013,Broj,Olovo,Ž,45-49,363
2013,Broj,Orašje,Ž,45-49,832
2013,Broj,Pale-FBiH,Ž,45-49,32
2013,Broj,Posušje,Ž,45-49,661
2013,Broj,Prozor,Ž,45-49,490
2013,Broj,Ravno,Ž,45-49,128
2013,Broj,Sanski Most,Ž,45-49,1628
2013,Broj,Sapna,Ž,45-49,377
2013,Broj,Srebrenik,Ž,45-49,1535
2013,Broj,Sarajevo-Stari Grad,Ž,45-49,1311
2013,Broj,Stolac,Ž,45-49,537
2013,Broj,Široki Brijeg,Ž,45-49,1144
2013,Broj,Teočak,Ž,45-49,270
2013,Broj,Tešanj,Ž,45-49,1668
2013,Broj,Tomislavgrad,Ž,45-49,1063
2013,Broj,Travnik,Ž,45-49,1962
2013,Broj,Trnovo-FBiH,Ž,45-49,39
2013,Broj,Tuzla,Ž,45-49,4514
2013,Broj,Usora,Ž,45-49,315
2013,Broj,Vareš,Ž,45-49,345
2013,Broj,Velika Kladuša,Ž,45-49,1488
2013,Broj,Visoko,Ž,45-49,1475
2013,Broj,Vitez,Ž,45-49,1022
2013,Broj,Sarajevo-Vogošća,Ž,45-49,1032
2013,Broj,Zavidovići,Ž,45-49,1394
2013,Broj,Zenica,Ž,45-49,4285
2013,Broj,Žepče,Ž,45-49,1155
2013,Broj,Živinice,Ž,45-49,2320
2013,Broj,Banovići,Ž,50-54,996
2013,Broj,Bihać,Ž,50-54,2278
2013,Broj,Bosanska Krupa,Ž,50-54,1006
2013,Broj,Bosanski Petrovac,Ž,50-54,261
2013,Broj,Bosansko Grahovo,Ž,50-54,75
2013,Broj,Breza,Ž,50-54,656
2013,Broj,Bugojno,Ž,50-54,1228
2013,Broj,Busovača,Ž,50-54,739
2013,Broj,Bužim,Ž,50-54,590
