Year,UNIT_MEASURE,Municipality,Пол,AGE,Value
2013,Број,centar_sarajevo,Ж,50-54,2269
2013,Број,capljina,Ж,50-54,1017
2013,Број,celic,Ж,50-54,368
2013,Број,citluk,Ж,50-54,669
2013,Број,doboj-istok,Ж,50-54,386
2013,Број,doboj-jug,Ж,50-54,155
2013,Број,dobretici,Ж,50-54,69
2013,Број,domaljevac-samac,Ж,50-54,167
2013,Број,donji_vakuf,Ж,50-54,610
2013,Број,drvar,Ж,50-54,241
2013,Број,foca-fbih,Ж,50-54,56
2013,Број,fojnica,Ж,50-54,510
2013,Број,glamoc,Ж,50-54,108
2013,Број,gorazde,Ж,50-54,894
2013,Број,gornji_vakuf-uskoplje,Ж,50-54,716
2013,Број,gracanica,Ж,50-54,1913
2013,Број,gradacac,Ж,50-54,1518
2013,Број,grude,Ж,50-54,599
2013,Број,hadzici,Ж,50-54,1011
2013,Број,ilidza,Ж,50-54,2593
2013,Број,ilijas,Ж,50-54,827
2013,Број,jablanica,Ж,50-54,480
2013,Број,jajce,Ж,50-54,977
2013,Број,kakanj,Ж,50-54,1528
2013,Број,kalesija,Ж,50-54,1336
2013,Број,kiseljak,Ж,50-54,809
2013,Број,kladanj,Ж,50-54,507
2013,Број,kljuc,Ж,50-54,640
2013,Број,konjic,Ж,50-54,960
2013,Број,kresevo,Ж,50-54,231
2013,Број,krupa_na_uni,Ж,50-54,44
2013,Број,kupres-fbih,Ж,50-54,220
2013,Број,livno,Ж,50-54,1239
2013,Број,lukavac,Ж,50-54,2104
2013,Број,ljubuski,Ж,50-54,970
2013,Број,maglaj,Ж,50-54,960
2013,Број,mostar,Ж,50-54,4268
2013,Број,neum,Ж,50-54,216
2013,Број,novi_grad_sarajevo,Ж,50-54,4644
2013,Број,novi_travnik,Ж,50-54,990
2013,Број,novo_sarajevo,Ж,50-54,2623
2013,Број,odzak,Ж,50-54,766
2013,Број,olovo,Ж,50-54,464
2013,Број,orasje,Ж,50-54,734
2013,Број,pale-fbih,Ж,50-54,25
2013,Број,posusje,Ж,50-54,686
2013,Број,prozor,Ж,50-54,522
2013,Број,ravno,Ж,50-54,121
2013,Број,sanski_most,Ж,50-54,1682
2013,Број,sapna,Ж,50-54,365
2013,Број,srebrenik,Ж,50-54,1574
2013,Број,stari_grad_sarajevo,Ж,50-54,1594
2013,Број,stolac,Ж,50-54,533
2013,Број,siroki_brijeg,Ж,50-54,983
2013,Број,teocak,Ж,50-54,289
2013,Број,tesanj,Ж,50-54,1608
2013,Број,tomislavgrad,Ж,50-54,1044
2013,Број,travnik,Ж,50-54,2124
2013,Број,trnovo-fbih,Ж,50-54,51
2013,Број,tuzla,Ж,50-54,5256
2013,Број,usora,Ж,50-54,240
2013,Број,vares,Ж,50-54,402
2013,Број,velika_kladusa,Ж,50-54,1447
2013,Број,visoko,Ж,50-54,1573
2013,Број,vitez,Ж,50-54,1073
2013,Број,vogosca,Ж,50-54,1094
2013,Број,zavidovici,Ж,50-54,1529
2013,Број,zenica,Ж,50-54,4688
2013,Број,zepce,Ж,50-54,1142
2013,Број,zivinice,Ж,50-54,2515
2013,Број,banovici,Ж,55-59,900
2013,Број,bihac,Ж,55-59,1966
2013,Број,bosanska_krupa,Ж,55-59,898
2013,Број,bosanski_petrovac,Ж,55-59,298
2013,Број,bosansko_grahovo,Ж,55-59,89
2013,Број,breza,Ж,55-59,583
2013,Број,bugojno,Ж,55-59,1108
2013,Број,busovaca,Ж,55-59,608
2013,Број,buzim,Ж,55-59,454
2013,Број,cazin,Ж,55-59,1797
2013,Број,centar_sarajevo,Ж,55-59,2506
2013,Број,capljina,Ж,55-59,895
2013,Број,celic,Ж,55-59,316
2013,Број,citluk,Ж,55-59,486
2013,Број,doboj-istok,Ж,55-59,314
2013,Број,doboj-jug,Ж,55-59,132
2013,Број,dobretici,Ж,55-59,45
2013,Број,domaljevac-samac,Ж,55-59,138
2013,Број,donji_vakuf,Ж,55-59,483
2013,Број,drvar,Ж,55-59,281
2013,Број,foca-fbih,Ж,55-59,69
2013,Број,fojnica,Ж,55-59,483
2013,Број,glamoc,Ж,55-59,130
2013,Број,gorazde,Ж,55-59,956
2013,Број,gornji_vakuf-uskoplje,Ж,55-59,731
2013,Број,gracanica,Ж,55-59,1612
2013,Број,gradacac,Ж,55-59,1357
2013,Број,grude,Ж,55-59,528
2013,Број,hadzici,Ж,55-59,851
2013,Број,ilidza,Ж,55-59,2468
2013,Број,ilijas,Ж,55-59,742
2013,Број,jablanica,Ж,55-59,396
2013,Број,jajce,Ж,55-59,952
2013,Број,kakanj,Ж,55-59,1315
2013,Број,kalesija,Ж,55-59,1086
2013,Број,kiseljak,Ж,55-59,761
2013,Број,kladanj,Ж,55-59,503
2013,Број,kljuc,Ж,55-59,579
2013,Број,konjic,Ж,55-59,951
2013,Број,kresevo,Ж,55-59,200
2013,Број,krupa_na_uni,Ж,55-59,44
2013,Број,kupres-fbih,Ж,55-59,178
2013,Број,livno,Ж,55-59,1152
2013,Број,lukavac,Ж,55-59,1849
2013,Број,ljubuski,Ж,55-59,840
2013,Број,maglaj,Ж,55-59,891
2013,Број,mostar,Ж,55-59,3988
2013,Број,neum,Ж,55-59,138
2013,Број,novi_grad_sarajevo,Ж,55-59,4779
2013,Број,novi_travnik,Ж,55-59,812
2013,Број,novo_sarajevo,Ж,55-59,2659
2013,Број,odzak,Ж,55-59,588
2013,Број,olovo,Ж,55-59,489
2013,Број,orasje,Ж,55-59,628
2013,Број,pale-fbih,Ж,55-59,34
2013,Број,posusje,Ж,55-59,548
2013,Број,prozor,Ж,55-59,455
2013,Број,ravno,Ж,55-59,116
2013,Број,sanski_most,Ж,55-59,1465
2013,Број,sapna,Ж,55-59,321
2013,Број,srebrenik,Ж,55-59,1444
2013,Број,stari_grad_sarajevo,Ж,55-59,1710
2013,Број,stolac,Ж,55-59,487
2013,Број,siroki_brijeg,Ж,55-59,799
2013,Број,teocak,Ж,55-59,269
2013,Број,tesanj,Ж,55-59,1323
2013,Број,tomislavgrad,Ж,55-59,1011
2013,Број,travnik,Ж,55-59,1956
2013,Број,trnovo-fbih,Ж,55-59,101
2013,Број,tuzla,Ж,55-59,4793
2013,Број,usora,Ж,55-59,184
2013,Број,vares,Ж,55-59,406
2013,Број,velika_kladusa,Ж,55-59,1291
2013,Број,visoko,Ж,55-59,1547
2013,Број,vitez,Ж,55-59,831
2013,Број,vogosca,Ж,55-59,1079
2013,Број,zavidovici,Ж,55-59,1325
2013,Број,zenica,Ж,55-59,4245
2013,Број,zepce,Ж,55-59,930
2013,Број,zivinice,Ж,55-59,1893
2013,Број,banovici,Ж,60-64,661
2013,Број,bihac,Ж,60-64,1623
2013,Број,bosanska_krupa,Ж,60-64,681
2013,Број,bosanski_petrovac,Ж,60-64,238
2013,Број,bosansko_grahovo,Ж,60-64,110
2013,Број,breza,Ж,60-64,493
2013,Број,bugojno,Ж,60-64,905
2013,Број,busovaca,Ж,60-64,446
2013,Број,buzim,Ж,60-64,348
2013,Број,cazin,Ж,60-64,1409
2013,Број,centar_sarajevo,Ж,60-64,2325
2013,Број,capljina,Ж,60-64,731
2013,Број,celic,Ж,60-64,290
2013,Број,citluk,Ж,60-64,392
2013,Број,doboj-istok,Ж,60-64,309
2013,Број,doboj-jug,Ж,60-64,122
2013,Број,dobretici,Ж,60-64,56
2013,Број,domaljevac-samac,Ж,60-64,131
2013,Број,donji_vakuf,Ж,60-64,406
2013,Број,drvar,Ж,60-64,290
2013,Број,foca-fbih,Ж,60-64,80
2013,Број,fojnica,Ж,60-64,378
2013,Број,glamoc,Ж,60-64,153
2013,Број,gorazde,Ж,60-64,805
2013,Број,gornji_vakuf-uskoplje,Ж,60-64,556
2013,Број,gracanica,Ж,60-64,1474
2013,Број,gradacac,Ж,60-64,1248
2013,Број,grude,Ж,60-64,422
2013,Број,hadzici,Ж,60-64,699
2013,Број,ilidza,Ж,60-64,2110
2013,Број,ilijas,Ж,60-64,618
2013,Број,jablanica,Ж,60-64,336
2013,Број,jajce,Ж,60-64,826
2013,Број,kakanj,Ж,60-64,1073
2013,Број,kalesija,Ж,60-64,856
2013,Број,kiseljak,Ж,60-64,653
2013,Број,kladanj,Ж,60-64,375
2013,Број,kljuc,Ж,60-64,509
2013,Број,konjic,Ж,60-64,837
2013,Број,kresevo,Ж,60-64,154
2013,Број,krupa_na_uni,Ж,60-64,55
2013,Број,kupres-fbih,Ж,60-64,135
2013,Број,livno,Ж,60-64,1005
2013,Број,lukavac,Ж,60-64,1542
2013,Број,ljubuski,Ж,60-64,669
2013,Број,maglaj,Ж,60-64,737
2013,Број,mostar,Ж,60-64,3463
2013,Број,neum,Ж,60-64,115
2013,Број,novi_grad_sarajevo,Ж,60-64,4556
2013,Број,novi_travnik,Ж,60-64,585
2013,Број,novo_sarajevo,Ж,60-64,2463
2013,Број,odzak,Ж,60-64,571
2013,Број,olovo,Ж,60-64,402
2013,Број,orasje,Ж,60-64,618
2013,Број,pale-fbih,Ж,60-64,40
2013,Број,posusje,Ж,60-64,461
2013,Број,prozor,Ж,60-64,403
2013,Број,ravno,Ж,60-64,96
2013,Број,sanski_most,Ж,60-64,1197
2013,Број,sapna,Ж,60-64,289
2013,Број,srebrenik,Ж,60-64,1176
2013,Број,stari_grad_sarajevo,Ж,60-64,1503
2013,Број,stolac,Ж,60-64,392
2013,Број,siroki_brijeg,Ж,60-64,608
2013,Број,teocak,Ж,60-64,198
2013,Број,tesanj,Ж,60-64,1216
2013,Број,tomislavgrad,Ж,60-64,796
2013,Број,travnik,Ж,60-64,1623
2013,Број,trnovo-fbih,Ж,60-64,108
2013,Број,tuzla,Ж,60-64,4265
2013,Број,usora,Ж,60-64,181
2013,Број,vares,Ж,60-64,353
2013,Број,velika_kladusa,Ж,60-64,1010
2013,Број,visoko,Ж,60-64,1338
2013,Број,vitez,Ж,60-64,715
2013,Број,vogosca,Ж,60-64,860
2013,Број,zavidovici,Ж,60-64,1091
2013,Број,zenica,Ж,60-64,3406
2013,Број,zepce,Ж,60-64,764
2013,Број,zivinice,Ж,60-64,1636
2013,Број,banovici,Ж,65-69,418
2013,Број,bihac,Ж,65-69,1232
2013,Број,bosanska_krupa,Ж,65-69,552
2013,Број,bosanski_petrovac,Ж,65-69,232
2013,Број,bosansko_grahovo,Ж,65-69,104
2013,Број,breza,Ж,65-69,348
2013,Број,bugojno,Ж,65-69,648
2013,Број,busovaca,Ж,65-69,286
2013,Број,buzim,Ж,65-69,274
2013,Број,cazin,Ж,65-69,1115
2013,Број,centar_sarajevo,Ж,65-69,1695
2013,Број,capljina,Ж,65-69,574
2013,Број,celic,Ж,65-69,225
2013,Број,citluk,Ж,65-69,283
2013,Број,doboj-istok,Ж,65-69,253
2013,Број,doboj-jug,Ж,65-69,73
2013,Број,dobretici,Ж,65-69,40
2013,Број,domaljevac-samac,Ж,65-69,157
2013,Број,donji_vakuf,Ж,65-69,266
2013,Број,drvar,Ж,65-69,295
2013,Број,foca-fbih,Ж,65-69,68
2013,Број,fojnica,Ж,65-69,286
2013,Број,glamoc,Ж,65-69,159
2013,Број,gorazde,Ж,65-69,528
2013,Број,gornji_vakuf-uskoplje,Ж,65-69,386
2013,Број,gracanica,Ж,65-69,1065
2013,Број,gradacac,Ж,65-69,971
2013,Број,grude,Ж,65-69,364
2013,Број,hadzici,Ж,65-69,512
2013,Број,ilidza,Ж,65-69,1374
2013,Број,ilijas,Ж,65-69,374
2013,Број,jablanica,Ж,65-69,203
2013,Број,jajce,Ж,65-69,551
2013,Број,kakanj,Ж,65-69,732
2013,Број,kalesija,Ж,65-69,559
2013,Број,kiseljak,Ж,65-69,445
2013,Број,kladanj,Ж,65-69,259
2013,Број,kljuc,Ж,65-69,297
2013,Број,konjic,Ж,65-69,674
2013,Број,kresevo,Ж,65-69,118
2013,Број,krupa_na_uni,Ж,65-69,39
2013,Број,kupres-fbih,Ж,65-69,81
2013,Број,livno,Ж,65-69,828
2013,Број,lukavac,Ж,65-69,1140
2013,Број,ljubuski,Ж,65-69,566
2013,Број,maglaj,Ж,65-69,520
2013,Број,mostar,Ж,65-69,2509
2013,Број,neum,Ж,65-69,82
2013,Број,novi_grad_sarajevo,Ж,65-69,2984
2013,Број,novi_travnik,Ж,65-69,448
2013,Број,novo_sarajevo,Ж,65-69,1716
2013,Број,odzak,Ж,65-69,493
2013,Број,olovo,Ж,65-69,213
2013,Број,orasje,Ж,65-69,523
2013,Број,pale-fbih,Ж,65-69,29
2013,Број,posusje,Ж,65-69,322
2013,Број,prozor,Ж,65-69,258
2013,Број,ravno,Ж,65-69,68
2013,Број,sanski_most,Ж,65-69,806
2013,Број,sapna,Ж,65-69,167
2013,Број,srebrenik,Ж,65-69,900
2013,Број,stari_grad_sarajevo,Ж,65-69,1015
2013,Број,stolac,Ж,65-69,266
2013,Број,siroki_brijeg,Ж,65-69,461
2013,Број,teocak,Ж,65-69,148
2013,Број,tesanj,Ж,65-69,811
2013,Број,tomislavgrad,Ж,65-69,583
2013,Број,travnik,Ж,65-69,1111
2013,Број,trnovo-fbih,Ж,65-69,71
2013,Број,tuzla,Ж,65-69,2918
2013,Број,usora,Ж,65-69,143
2013,Број,vares,Ж,65-69,304
2013,Број,velika_kladusa,Ж,65-69,767
2013,Број,visoko,Ж,65-69,895
2013,Број,vitez,Ж,65-69,462
2013,Број,vogosca,Ж,65-69,470
2013,Број,zavidovici,Ж,65-69,743
2013,Број,zenica,Ж,65-69,2425
2013,Број,zepce,Ж,65-69,550
2013,Број,zivinice,Ж,65-69,1162
2013,Број,banovici,Ж,70-74,312
2013,Број,bihac,Ж,70-74,1255
2013,Број,bosanska_krupa,Ж,70-74,499
2013,Број,bosanski_petrovac,Ж,70-74,274
2013,Број,bosansko_grahovo,Ж,70-74,120
2013,Број,breza,Ж,70-74,311
2013,Број,bugojno,Ж,70-74,676
2013,Број,busovaca,Ж,70-74,299
2013,Број,buzim,Ж,70-74,252
2013,Број,cazin,Ж,70-74,982
2013,Број,centar_sarajevo,Ж,70-74,1527
2013,Број,capljina,Ж,70-74,669
2013,Број,celic,Ж,70-74,227
2013,Број,citluk,Ж,70-74,459
2013,Број,doboj-istok,Ж,70-74,198
2013,Број,doboj-jug,Ж,70-74,62
2013,Број,dobretici,Ж,70-74,39
2013,Број,domaljevac-samac,Ж,70-74,126
2013,Број,donji_vakuf,Ж,70-74,233
2013,Број,drvar,Ж,70-74,279
2013,Број,foca-fbih,Ж,70-74,70
2013,Број,fojnica,Ж,70-74,256
2013,Број,glamoc,Ж,70-74,160
2013,Број,gorazde,Ж,70-74,505
2013,Број,gornji_vakuf-uskoplje,Ж,70-74,424
2013,Број,gracanica,Ж,70-74,936
2013,Број,gradacac,Ж,70-74,751
2013,Број,grude,Ж,70-74,421
2013,Број,hadzici,Ж,70-74,373
2013,Број,ilidza,Ж,70-74,1264
2013,Број,ilijas,Ж,70-74,375
2013,Број,jablanica,Ж,70-74,203
2013,Број,jajce,Ж,70-74,588
2013,Број,kakanj,Ж,70-74,675
2013,Број,kalesija,Ж,70-74,451
2013,Број,kiseljak,Ж,70-74,464
2013,Број,kladanj,Ж,70-74,181
2013,Број,kljuc,Ж,70-74,329
2013,Број,konjic,Ж,70-74,660
2013,Број,kresevo,Ж,70-74,155
2013,Број,krupa_na_uni,Ж,70-74,57
2013,Број,kupres-fbih,Ж,70-74,126
2013,Број,livno,Ж,70-74,881
2013,Број,lukavac,Ж,70-74,1003
2013,Број,ljubuski,Ж,70-74,694
2013,Број,maglaj,Ж,70-74,456
2013,Број,mostar,Ж,70-74,2647
2013,Број,neum,Ж,70-74,95
2013,Број,novi_grad_sarajevo,Ж,70-74,2583
2013,Број,novi_travnik,Ж,70-74,414
2013,Број,novo_sarajevo,Ж,70-74,1614
2013,Број,odzak,Ж,70-74,514
2013,Број,olovo,Ж,70-74,211
2013,Број,orasje,Ж,70-74,462
2013,Број,pale-fbih,Ж,70-74,24
2013,Број,posusje,Ж,70-74,360
2013,Број,prozor,Ж,70-74,298
2013,Број,ravno,Ж,70-74,83
2013,Број,sanski_most,Ж,70-74,799
2013,Број,sapna,Ж,70-74,161
2013,Број,srebrenik,Ж,70-74,711
2013,Број,stari_grad_sarajevo,Ж,70-74,933
2013,Број,stolac,Ж,70-74,335
2013,Број,siroki_brijeg,Ж,70-74,692
2013,Број,teocak,Ж,70-74,128
2013,Број,tesanj,Ж,70-74,627
2013,Број,tomislavgrad,Ж,70-74,703
2013,Број,travnik,Ж,70-74,1078
2013,Број,trnovo-fbih,Ж,70-74,61
2013,Број,tuzla,Ж,70-74,2828
2013,Број,usora,Ж,70-74,196
2013,Број,vares,Ж,70-74,323
2013,Број,velika_kladusa,Ж,70-74,667
2013,Број,visoko,Ж,70-74,782
2013,Број,vitez,Ж,70-74,509
2013,Број,vogosca,Ж,70-74,411
2013,Број,zavidovici,Ж,70-74,565
2013,Број,zenica,Ж,70-74,2212
2013,Број,zepce,Ж,70-74,521
2013,Број,zivinice,Ж,70-74,831
2013,Број,banovici,Ж,75-79,261
2013,Број,bihac,Ж,75-79,1029
2013,Број,bosanska_krupa,Ж,75-79,420
2013,Број,bosanski_petrovac,Ж,75-79,288
2013,Број,bosansko_grahovo,Ж,75-79,121
2013,Број,breza,Ж,75-79,228
2013,Број,bugojno,Ж,75-79,495
2013,Број,busovaca,Ж,75-79,232
2013,Број,buzim,Ж,75-79,160
2013,Број,cazin,Ж,75-79,678
2013,Број,centar_sarajevo,Ж,75-79,1363
2013,Број,capljina,Ж,75-79,668
2013,Број,celic,Ж,75-79,219
2013,Број,citluk,Ж,75-79,401
2013,Број,doboj-istok,Ж,75-79,137
2013,Број,doboj-jug,Ж,75-79,45
2013,Број,dobretici,Ж,75-79,25
2013,Број,domaljevac-samac,Ж,75-79,91
2013,Број,donji_vakuf,Ж,75-79,178
2013,Број,drvar,Ж,75-79,343
2013,Број,foca-fbih,Ж,75-79,75
2013,Број,fojnica,Ж,75-79,196
2013,Број,glamoc,Ж,75-79,140
2013,Број,gorazde,Ж,75-79,489
2013,Број,gornji_vakuf-uskoplje,Ж,75-79,255
2013,Број,gracanica,Ж,75-79,632
2013,Број,gradacac,Ж,75-79,614
2013,Број,grude,Ж,75-79,444
2013,Број,hadzici,Ж,75-79,362
2013,Број,ilidza,Ж,75-79,1078
2013,Број,ilijas,Ж,75-79,293
2013,Број,jablanica,Ж,75-79,191
2013,Број,jajce,Ж,75-79,427
2013,Број,kakanj,Ж,75-79,535
2013,Број,kalesija,Ж,75-79,327
2013,Број,kiseljak,Ж,75-79,335
2013,Број,kladanj,Ж,75-79,171
2013,Број,kljuc,Ж,75-79,279
2013,Број,konjic,Ж,75-79,522
2013,Број,kresevo,Ж,75-79,113
2013,Број,krupa_na_uni,Ж,75-79,77
2013,Број,kupres-fbih,Ж,75-79,115
2013,Број,livno,Ж,75-79,738
2013,Број,lukavac,Ж,75-79,777
2013,Број,ljubuski,Ж,75-79,622
2013,Број,maglaj,Ж,75-79,352
2013,Број,mostar,Ж,75-79,2272
2013,Број,neum,Ж,75-79,110
2013,Број,novi_grad_sarajevo,Ж,75-79,2227
2013,Број,novi_travnik,Ж,75-79,335
2013,Број,novo_sarajevo,Ж,75-79,1707
2013,Број,odzak,Ж,75-79,464
2013,Број,olovo,Ж,75-79,178
2013,Број,orasje,Ж,75-79,396
2013,Број,pale-fbih,Ж,75-79,28
2013,Број,posusje,Ж,75-79,369
2013,Број,prozor,Ж,75-79,279
2013,Број,ravno,Ж,75-79,96
2013,Број,sanski_most,Ж,75-79,612
2013,Број,sapna,Ж,75-79,132
2013,Број,srebrenik,Ж,75-79,606
2013,Број,stari_grad_sarajevo,Ж,75-79,845
2013,Број,stolac,Ж,75-79,347
2013,Број,siroki_brijeg,Ж,75-79,675
2013,Број,teocak,Ж,75-79,77
2013,Број,tesanj,Ж,75-79,423
2013,Број,tomislavgrad,Ж,75-79,637
2013,Број,travnik,Ж,75-79,792
2013,Број,trnovo-fbih,Ж,75-79,39
2013,Број,tuzla,Ж,75-79,2389
2013,Број,usora,Ж,75-79,133
2013,Број,vares,Ж,75-79,273
2013,Број,velika_kladusa,Ж,75-79,457
2013,Број,visoko,Ж,75-79,476
2013,Број,vitez,Ж,75-79,369
2013,Број,vogosca,Ж,75-79,353
2013,Број,zavidovici,Ж,75-79,448
2013,Број,zenica,Ж,75-79,1862
2013,Број,zepce,Ж,75-79,415
2013,Број,zivinice,Ж,75-79,633
2013,Број,banovici,Ж,80-84,137
2013,Број,bihac,Ж,80-84,495
2013,Број,bosanska_krupa,Ж,80-84,195
2013,Број,bosanski_petrovac,Ж,80-84,134
2013,Број,bosansko_grahovo,Ж,80-84,84
2013,Број,breza,Ж,80-84,103
2013,Број,bugojno,Ж,80-84,270
2013,Број,busovaca,Ж,80-84,130
2013,Број,buzim,Ж,80-84,83
2013,Број,cazin,Ж,80-84,335
2013,Број,centar_sarajevo,Ж,80-84,887
2013,Број,capljina,Ж,80-84,389
2013,Број,celic,Ж,80-84,121
2013,Број,citluk,Ж,80-84,285
2013,Број,doboj-istok,Ж,80-84,93
2013,Број,doboj-jug,Ж,80-84,22
2013,Број,dobretici,Ж,80-84,7
2013,Број,domaljevac-samac,Ж,80-84,35
2013,Број,donji_vakuf,Ж,80-84,87
2013,Број,drvar,Ж,80-84,199
2013,Број,foca-fbih,Ж,80-84,20
2013,Број,fojnica,Ж,80-84,104
2013,Број,glamoc,Ж,80-84,70
2013,Број,gorazde,Ж,80-84,256
2013,Број,gornji_vakuf-uskoplje,Ж,80-84,140
2013,Број,gracanica,Ж,80-84,334
2013,Број,gradacac,Ж,80-84,321
2013,Број,grude,Ж,80-84,319
2013,Број,hadzici,Ж,80-84,171
2013,Број,ilidza,Ж,80-84,552
2013,Број,ilijas,Ж,80-84,163
2013,Број,jablanica,Ж,80-84,124
2013,Број,jajce,Ж,80-84,211
2013,Број,kakanj,Ж,80-84,270
2013,Број,kalesija,Ж,80-84,164
2013,Број,kiseljak,Ж,80-84,164
2013,Број,kladanj,Ж,80-84,82
2013,Број,kljuc,Ж,80-84,153
2013,Број,konjic,Ж,80-84,337
2013,Број,kresevo,Ж,80-84,85
2013,Број,krupa_na_uni,Ж,80-84,47
2013,Број,kupres-fbih,Ж,80-84,69
2013,Број,livno,Ж,80-84,530
2013,Број,lukavac,Ж,80-84,469
2013,Број,ljubuski,Ж,80-84,464
2013,Број,maglaj,Ж,80-84,168
2013,Број,mostar,Ж,80-84,1427
2013,Број,neum,Ж,80-84,103
2013,Број,novi_grad_sarajevo,Ж,80-84,1145
2013,Број,novi_travnik,Ж,80-84,170
2013,Број,novo_sarajevo,Ж,80-84,1043
2013,Број,odzak,Ж,80-84,216
2013,Број,olovo,Ж,80-84,104
2013,Број,orasje,Ж,80-84,215
2013,Број,pale-fbih,Ж,80-84,10
2013,Број,posusje,Ж,80-84,205
2013,Број,prozor,Ж,80-84,153
2013,Број,ravno,Ж,80-84,62
2013,Број,sanski_most,Ж,80-84,335
2013,Број,sapna,Ж,80-84,60
2013,Број,srebrenik,Ж,80-84,327
2013,Број,stari_grad_sarajevo,Ж,80-84,462
2013,Број,stolac,Ж,80-84,244
2013,Број,siroki_brijeg,Ж,80-84,433
2013,Број,teocak,Ж,80-84,54
2013,Број,tesanj,Ж,80-84,203
2013,Број,tomislavgrad,Ж,80-84,435
2013,Број,travnik,Ж,80-84,427
2013,Број,trnovo-fbih,Ж,80-84,26
2013,Број,tuzla,Ж,80-84,1242
2013,Број,usora,Ж,80-84,59
2013,Број,vares,Ж,80-84,137
2013,Број,velika_kladusa,Ж,80-84,211
2013,Број,visoko,Ж,80-84,265
2013,Број,vitez,Ж,80-84,169
2013,Број,vogosca,Ж,80-84,228
2013,Број,zavidovici,Ж,80-84,242
2013,Број,zenica,Ж,80-84,969
2013,Број,zepce,Ж,80-84,200
2013,Број,zivinice,Ж,80-84,322
2013,Број,banovici,Ж,85+,35
2013,Број,bihac,Ж,85+,226
2013,Број,bosanska_krupa,Ж,85+,94
2013,Број,bosanski_petrovac,Ж,85+,70
2013,Број,bosansko_grahovo,Ж,85+,42
2013,Број,breza,Ж,85+,52
2013,Број,bugojno,Ж,85+,122
2013,Број,busovaca,Ж,85+,53
2013,Број,buzim,Ж,85+,29
2013,Број,cazin,Ж,85+,140
2013,Број,centar_sarajevo,Ж,85+,484
2013,Број,capljina,Ж,85+,252
2013,Број,celic,Ж,85+,46
2013,Број,citluk,Ж,85+,210
2013,Број,doboj-istok,Ж,85+,42
2013,Број,doboj-jug,Ж,85+,10
2013,Број,dobretici,Ж,85+,4
2013,Број,domaljevac-samac,Ж,85+,14
2013,Број,donji_vakuf,Ж,85+,36
2013,Број,drvar,Ж,85+,108
2013,Број,foca-fbih,Ж,85+,10
2013,Број,fojnica,Ж,85+,44
2013,Број,glamoc,Ж,85+,45
2013,Број,gorazde,Ж,85+,131
2013,Број,gornji_vakuf-uskoplje,Ж,85+,66
2013,Број,gracanica,Ж,85+,139
2013,Број,gradacac,Ж,85+,178
2013,Број,grude,Ж,85+,208
2013,Број,hadzici,Ж,85+,72
2013,Број,ilidza,Ж,85+,224
2013,Број,ilijas,Ж,85+,59
2013,Број,jablanica,Ж,85+,82
2013,Број,jajce,Ж,85+,109
2013,Број,kakanj,Ж,85+,117
2013,Број,kalesija,Ж,85+,76
2013,Број,kiseljak,Ж,85+,72
2013,Број,kladanj,Ж,85+,22
2013,Број,kljuc,Ж,85+,56
2013,Број,konjic,Ж,85+,173
2013,Број,kresevo,Ж,85+,32
2013,Број,krupa_na_uni,Ж,85+,21
2013,Број,kupres-fbih,Ж,85+,39
2013,Број,livno,Ж,85+,296
2013,Број,lukavac,Ж,85+,156
2013,Број,ljubuski,Ж,85+,375
2013,Број,maglaj,Ж,85+,66
2013,Број,mostar,Ж,85+,829
2013,Број,neum,Ж,85+,63
2013,Број,novi_grad_sarajevo,Ж,85+,475
2013,Број,novi_travnik,Ж,85+,64
2013,Број,novo_sarajevo,Ж,85+,530
2013,Број,odzak,Ж,85+,91
2013,Број,olovo,Ж,85+,58
2013,Број,orasje,Ж,85+,82
2013,Број,pale-fbih,Ж,85+,5
